,scenario_id,roaduser_id,startx_axis,starty_axis,endx_axis,endy_axis,speed,max_speed,numberofcycle,start_cycle,user_type,strategy
221,25,p5,20.0896,4.6654,19.244248090290583,20.60798572262181,1.1320048277282213,1.1941677755645348,29.0,7.0,1,0
222,25,p6,20.8114,3.4699,21.57906722269669,19.787475988956018,0.9964849873430106,1.130877798489795,29.0,7.0,1,0
223,25,p7,20.1414,19.3875,20.213272853576985,0.03873449520799177,1.4211576302437388,1.327103517935916,29.0,7.0,1,0
224,25,p8,21.3072,4.9288,19.91972208985748,23.367604284655,1.1770153185069427,1.225984244039688,29.0,7.0,1,0
225,26,t1,5.3082,9.4505,41.93293981013681,8.278014550474952,1.2856,3.4560585909589343,22.0,4.0,2,1
226,26,p1,21.9185,3.548,22.10358301488647,17.875882886020413,1.5124914313806872,1.302812507386261,22.0,4.0,1,0
227,26,p2,17.902,15.9204,17.42856628582337,0.8535665671341528,1.1082261727643865,1.1893634605253665,22.0,4.0,1,0
228,26,p3,18.0035,3.8107,18.249559876818815,18.63871171851068,1.3375040710218418,1.2570164530067736,22.0,4.0,1,0
229,26,p4,20.5376,2.8145,20.327738343370775,17.768607709958957,1.3840520221436765,1.2275785963149088,22.0,4.0,1,0
230,26,p5,19.1572,16.9642,19.260957764164818,2.0387208116765194,1.1192631236666382,1.2302715876429664,22.0,4.0,1,0
231,26,p6,20.3806,16.748,22.252451123789314,3.2728538113698793,1.1581189058123522,1.173119588231858,22.0,4.0,1,0
232,26,p7,19.4899,2.8085,19.0017823205332,18.27521189429136,1.4340780592422435,1.3148064804093496,22.0,4.0,1,0
233,26,p8,21.2843,16.9397,21.43437961292959,0.7609151114768444,1.4068180870318665,1.2545999222055566,22.0,4.0,1,0
